class8	link	/html/body/div[@class='extra-container']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='box-news']/div[@class='hp-label']/a	class14
class8	link	//li[@id='mobilita-pg']/a	class14
class8	link	/html/body/div[@class='extra-container']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='box-video']/ul/li/article[@class='news']/header/h3[@class='news-title']/a	class16
class8	link	/html/body/div[@class='extra-container']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='box-video']/ul/li/article[@class='news']/a	class16
class8	link	//li[@id='foto-pg']/a	class15
class8	link	/html/body/div[@class='extra-container']/header/div[@class='menu-container']/div[@class='header']/h1[@class='brand']/span[@itemscope='']/a	class8
class8	link	/html/body/div[@class='extra-container']/header/div[@class='top-menu hidden-xs']/div[@class='edition-menu hidden-xs']/ul/li/a	class25
class8	link	/html/body/div[@class='extra-container']/header/div[@class='main_h hidden-xs']/div[@class='header']/div[@class='sep-header-menu m-ext']/div[@class='p1-nav']/ul[@class='bot-menu']/li[@class='visible-xs']/a	class8
class8	link	//li[@id='natura-pg']/a	class14
class8	link	/html/body/div[@class='extra-container']/div[@class='sitemap-container visible-xs']/div[@class='footer-content']/ul[@class='navbar-nav']/li/a	class14
class8	link	//li[@id='viveregreen-pg']/a	class14
class8	link	/html/body/div[@class='extra-container']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='box-video']/div[@class='hp-label']/a	class15
class8	link	/html/body/div[@class='extra-container']/div[@class='footer']/div[@class='footer-container']/div[@class='footer-inner container']/h3[@class='brand']/span/a	class8
class8	link	/html/body/div[@class='extra-container']/header/div[@class='menu-container']/div[@class='header']/div[@class='utility-menu']/ul[@class='hidden-xs']/li[@class='sep-menu hidden-xs']/a	class1
class8	link	/html/body/div[@class='extra-container']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='box-photo']/div[@class='hp-label']/a	class15
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='channel-footer-container']/ul/li/div[@class='header-box-channel channel-mare']/a	class26
class7	link	//div[@id='topmenu']/ul[@class='nav nav-region']/li[@class='n-ext dropdown']/div[@class='p2-nav dropdown-menu']/ul[@class='p2-nav-column1']/li/a	class7
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content']/ul/li[@class='hidden-phone']/a	class1
class7	link	//div[@id='topmenu']/ul[@class='nav nav-menu']/li[@class='selected']/a	class7
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-header']/div[@class='brand']/a	class1
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content hidden-phone']/ul/li/a	class9
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/div[@class='container pp-container']/div[@class='row']/div[@class='span8 rwd-pp-768']/div[@class='row']/div[@class='row span3 pp-small hidden-phone']/div[@class='span3 region-info']/a	class7
class7	link	//div[@id='pp-section']/div[@class='pp-minihome']/div[@class='pp-minihome-container']/div[@class='breaking-news']/div[@class='link']/a	class7
class7	link	//div[@id='mobile-menu']/ul/li/ul[@class='sub-menu']/li/a	class7
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/header/div[@class='header']/h1[@class='brand']/span[@itemscope='']/a	class7
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='channel-footer-container']/ul/li/div[@class='header-box-channel channel-scienza']/a	class25
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/header/div[@class='container nav-menu']/nav/div[@class='header header-mobile header-internal hidden-desktop hidden-tablet']/h1[@class='brand']/span/a	class7
class7	link	//div[@id='mobile-menu']/ul/li/a	class1
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='channel-footer-container']/ul/li/div[@class='header-box-channel channel-ambiente']/a	class8
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/header/div[@class='container nav-menu']/nav/div[@class='header header-mobile header-internal hidden-desktop hidden-tablet']/h1[@class='brand']/a	class1
class7	link	//div[@id='pp-section']/div[@class='pp-minihome']/div[@class='pp-minihome-container']/div[@class='pp-inner']/div[@class='link']/a	class7
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/header/div[@class='header']/h1[@class='brand']/a	class1
class7	link	//div[@id='topmenu']/ul[@class='nav nav-menu']/li[@class='selected last']/a	class7
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content sitemap-region hidden-phone']/ul/li/a	class7
class7	link	//div[@id='topmenu']/ul[@class='nav nav-all hidden-phone']/li[@class='n-ext']/a	class1
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content sitemap-region hidden-phone']/ul[@class='right-content hidden-phone']/li/a	class7
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content hidden-phone last']/ul/li/a	class17
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content']/ul/li[@class='hidden-desktop hidden-tablet']/a	class1
class7	link	/html/body/div[@class='extra-container inner-section hp-section region-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content']/ul/li/a	class24
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='channel-footer-container']/ul/li/div[@class='header-box-channel channel-mare']/a	class26
class20	link	//div[@id='mobile-menu']/ul/li/a	class24
class20	link	//li[@id='All_pg']/div[@class='p2-nav dropdown-menu']/div[@class='sitemap-content']/ul/li/a	class9
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/header/div[@class='header']/h1[@class='brand']/span[@itemscope='']/a	class24
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/header/div[@class='container nav-menu']/nav/div[@class='row sub-menu drop-down hidden-phone']/div[@class='span12']/ul[@class='nav']/li[@class='n-ext']/div[@class='p2-nav']/ul/li/a	class18
class20	link	//li[@id='Home_pg']/a	class1
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content sitemap-region hidden-phone']/ul/li/a	class7
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content hidden-phone last']/ul/li/a	class17
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-header']/div[@class='brand']/a	class1
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='channel-footer-container']/ul/li/div[@class='header-box-channel channel-ambiente']/a	class8
class20	link	//li[@id='Economia_pg']/a	class24
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/header/div[@class='header']/h1[@class='brand']/a	class1
